0,-inf,
0.30103,-inf,
0.477121,nan,
0.60206,nan,
0.69897,-inf,
0.778151,-inf,
0.845098,-inf,
0.90309,-15.9669,
0.954243,-16.0358,
1,-16.0972,
1.04139,-16.1525,
1.07918,-16.2029,
1.11394,-16.2491,
1.14613,-15.6897,
1.17609,-15.7292,
1.20412,-15.7662,
1.23045,-15.8008,
1.25527,-15.8333,
1.27875,-15.864,
1.30103,-15.8931,
1.32222,-15.9207,
1.34242,-15.947,
1.36173,nan,
1.38021,nan,
1.39794,nan,
1.41497,nan,
1.43136,nan,
1.44716,nan,
1.4624,nan,
1.47712,nan,
1.49136,nan,
1.50515,nan,
1.51851,nan,
1.53148,nan,
1.54407,nan,
1.5563,nan,
1.5682,nan,
1.57978,nan,
1.59106,nan,
1.60206,nan,
1.61278,nan,
1.62325,nan,
1.63347,nan,
1.64345,nan,
1.65321,nan,
1.66276,nan,
1.6721,nan,
1.68124,nan,
1.6902,nan,
1.69897,nan,
1.70757,nan,
1.716,nan,
1.72428,nan,
1.73239,nan,
1.74036,nan,
1.74819,nan,
1.75587,nan,
1.76343,nan,
1.77085,nan,
1.77815,nan,
1.78533,nan,
1.79239,nan,
1.79934,nan,
1.80618,nan,
1.81291,nan,
1.81954,nan,
1.82607,nan,
1.83251,nan,
1.83885,nan,
1.8451,nan,
1.85126,nan,
1.85733,nan,
1.86332,nan,
1.86923,nan,
1.87506,nan,
1.88081,nan,
1.88649,nan,
1.89209,nan,
1.89763,nan,
1.90309,nan,
1.90849,nan,
1.91381,nan,
1.91908,nan,
1.92428,nan,
1.92942,nan,
1.9345,nan,
1.93952,nan,
1.94448,nan,
1.94939,nan,
1.95424,nan,
1.95904,nan,
1.96379,nan,
1.96848,nan,
1.97313,nan,
1.97772,nan,
1.98227,nan,
1.98677,nan,
1.99123,nan,
1.99564,nan,
2,nan,
2.00432,nan,
2.0086,nan,
2.01284,nan,
2.01703,nan,
2.02119,nan,
2.02531,nan,
2.02938,nan,
2.03342,nan,
2.03743,nan,
2.04139,nan,
2.04532,nan,
2.04922,nan,
2.05308,nan,
2.0569,nan,
2.0607,nan,
2.06446,nan,
2.06819,nan,
2.07188,nan,
2.07555,nan,
2.07918,nan,
2.08279,nan,
2.08636,nan,
2.08991,nan,
2.09342,nan,
2.09691,nan,
2.10037,nan,
2.1038,nan,
2.10721,nan,
2.11059,nan,
2.11394,nan,
2.11727,nan,
2.12057,nan,
2.12385,nan,
2.1271,nan,
2.13033,nan,
2.13354,nan,
2.13672,nan,
2.13988,nan,
2.14301,nan,
2.14613,nan,
2.14922,nan,
2.15229,nan,
2.15534,nan,
2.15836,nan,
2.16137,nan,
2.16435,nan,
2.16732,nan,
2.17026,nan,
2.17319,nan,
2.17609,nan,
2.17898,nan,
2.18184,nan,
2.18469,nan,
2.18752,nan,
2.19033,nan,
2.19312,nan,
2.1959,nan,
2.19866,nan,
2.2014,nan,
2.20412,nan,
2.20683,nan,
2.20952,nan,
2.21219,nan,
2.21484,nan,
2.21748,nan,
2.22011,nan,
2.22272,nan,
2.22531,nan,
2.22789,nan,
2.23045,nan,
2.233,nan,
2.23553,nan,
2.23805,nan,
2.24055,nan,
2.24304,nan,
2.24551,nan,
2.24797,nan,
2.25042,nan,
2.25285,nan,
2.25527,nan,
2.25768,nan,
2.26007,nan,
2.26245,nan,
2.26482,nan,
2.26717,nan,
2.26951,nan,
2.27184,nan,
2.27416,nan,
2.27646,nan,
2.27875,nan,
2.28103,nan,
2.2833,nan,
2.28556,nan,
2.2878,nan,
2.29003,nan,
2.29226,nan,
2.29447,nan,
2.29667,nan,
2.29885,nan,
2.30103,nan,
2.3032,nan,
2.30535,nan,
2.3075,nan,
2.30963,nan,
2.31175,nan,
2.31387,nan,
2.31597,nan,
2.31806,nan,
2.32015,nan,
2.32222,nan,
2.32428,nan,
2.32634,nan,
2.32838,nan,
2.33041,nan,
2.33244,nan,
2.33445,nan,
2.33646,nan,
2.33846,nan,
2.34044,nan,
2.34242,nan,
2.34439,nan,
2.34635,nan,
2.3483,nan,
2.35025,nan,
2.35218,nan,
2.35411,nan,
2.35603,nan,
2.35793,nan,
2.35984,nan,
2.36173,nan,
2.36361,nan,
2.36549,nan,
2.36736,nan,
2.36922,nan,
2.37107,nan,
2.37291,nan,
2.37475,nan,
2.37658,nan,
2.3784,nan,
2.38021,nan,
2.38202,nan,
2.38382,nan,
2.38561,nan,
2.38739,nan,
2.38917,nan,
2.39094,nan,
2.3927,nan,
2.39445,nan,
2.3962,nan,
2.39794,nan,
2.39967,nan,
2.4014,nan,
2.40312,nan,
2.40483,nan,
2.40654,nan,
2.40824,nan,
2.40993,nan,
2.41162,nan,
2.4133,nan,
2.41497,nan,
2.41664,nan,
2.4183,nan,
2.41996,nan,
2.4216,nan,
2.42325,nan,
2.42488,nan,
2.42651,nan,
2.42813,nan,
2.42975,nan,
2.43136,nan,
2.43297,nan,
2.43457,nan,
2.43616,nan,
